,language,language_code,sentence_id,n,vertex,degree_cent,closeness_cent,betweenness_cent,pagerank_cent,eigenvector_cent,katz_cent,is_root,degree_rank,closeness_rank,betweenness_rank,pagerank_rank,eigenvector_rank,katz_rank
152,Spanish,17,16,16,11,0.1333333333333333,4.977380952380954,0.1333333333333333,0.0706987470574055,0.110261899711501,0.2493142751045507,0,4.0,11.0,7.0,4.0,12.0,12.0
153,Spanish,17,16,16,1,0.0666666666666666,3.856349206349206,0.0,0.0394226466123741,0.0492565339801025,0.2262250192642174,0,12.0,16.0,12.0,12.0,16.0,16.0
154,Spanish,17,16,16,16,0.1333333333333333,6.616666666666666,0.5142857142857143,0.0607282588579781,0.3603424408187065,0.257069360346874,0,4.0,4.0,4.0,11.0,3.0,3.0
155,Spanish,17,16,16,15,0.1333333333333333,5.766666666666667,0.1333333333333333,0.066803453224914,0.2648912431419877,0.2519615017564214,0,4.0,6.0,7.0,8.0,5.0,5.0
156,Spanish,17,16,16,2,0.0666666666666666,4.35952380952381,0.0,0.0377666297175131,0.1183308552019217,0.2264897386583835,0,12.0,12.0,12.0,16.0,11.0,11.0
157,Spanish,17,16,16,7,0.2,7.283333333333332,0.6476190476190476,0.089389867539672,0.4746450755777549,0.2801894622565566,0,1.0,1.0,1.0,3.0,1.0,1.0
158,Spanish,17,16,16,8,0.2,7.066666666666666,0.5333333333333334,0.0911064413248965,0.4372891353827707,0.2799280516661048,0,1.0,2.0,2.0,2.0,2.0,2.0
159,Spanish,17,16,16,9,0.1333333333333333,5.876190476190476,0.2476190476190476,0.0651527566293588,0.2602145506453028,0.2542202220891524,0,4.0,5.0,5.0,10.0,6.0,6.0
160,Spanish,17,16,16,3,0.1333333333333333,5.060714285714285,0.1333333333333333,0.0705018024845902,0.1452200165015728,0.2493383521936884,0,4.0,10.0,7.0,5.0,10.0,10.0
161,Spanish,17,16,16,12,0.0666666666666666,3.913492063492064,0.0,0.0393388750783964,0.0648715195299355,0.2262274263732762,0,12.0,15.0,12.0,13.0,15.0,15.0
162,Spanish,17,16,16,5,0.1333333333333333,5.626190476190476,0.1333333333333333,0.0675659028221611,0.2440422319306116,0.2519350975321698,0,4.0,8.0,7.0,7.0,7.0,7.0
163,Spanish,17,16,16,4,0.0666666666666666,4.260714285714286,0.0,0.0380900546306884,0.1090168512585672,0.2264870988539297,0,12.0,13.0,12.0,15.0,13.0,13.0
164,Spanish,17,21,17,13,0.1875,5.563492063492065,0.2416666666666666,0.0964504554171148,0.1153208291678947,0.2643425459590287,0,1.0,9.0,8.0,1.0,12.0,12.0
165,Spanish,17,21,17,3,0.0625,4.0655122655122655,0.0,0.03615037967096,0.0526239691447899,0.2217924649822608,0,13.0,14.0,13.0,15.0,15.0,15.0
166,Spanish,17,21,17,7,0.125,5.588492063492065,0.325,0.0615740722474873,0.1474687262211325,0.2462585246134474,1,4.0,8.0,6.0,7.0,10.0,10.0
167,Spanish,17,21,17,15,0.0625,4.0655122655122655,0.0,0.03615037967096,0.0526239691447899,0.2217924649822608,0,13.0,14.0,13.0,15.0,15.0,15.0
168,Spanish,17,21,17,10,0.125,5.8345238095238106,0.4,0.0598219390895049,0.2078486872565725,0.2446607865907762,0,4.0,6.0,4.0,10.0,7.0,7.0
169,Spanish,17,21,17,2,0.125,6.20952380952381,0.4583333333333333,0.0584192483483042,0.3080244936361961,0.2467674597483945,0,4.0,4.0,3.0,11.0,5.0,5.0
170,Spanish,17,21,17,5,0.1875,7.016666666666667,0.575,0.085314537128927,0.4671808003480234,0.269432113765413,0,1.0,2.0,2.0,2.0,2.0,2.0
171,Spanish,17,21,17,17,0.0625,4.992857142857144,0.0,0.032995555771777,0.2131797365598536,0.2223014001172079,0,13.0,12.0,13.0,17.0,6.0,6.0
172,Spanish,17,21,17,8,0.1875,7.233333333333333,0.6583333333333333,0.0833482198221966,0.5026168095078287,0.2716707922337288,0,1.0,1.0,1.0,3.0,1.0,1.0
173,Spanish,17,21,17,9,0.125,6.019047619047619,0.2333333333333333,0.0603723019729754,0.3111816455422106,0.2467238804077633,0,4.0,5.0,9.0,9.0,4.0,4.0
174,Spanish,17,21,17,4,0.125,5.185714285714286,0.125,0.065724345054377,0.1793360570543768,0.2419862676348165,0,4.0,11.0,11.0,5.0,9.0,9.0
175,Spanish,17,21,17,12,0.0625,4.024603174603175,0.0,0.036756656001879,0.0818326523997182,0.2195568384001323,0,13.0,16.0,13.0,14.0,13.0,13.0
176,Spanish,17,21,17,6,0.125,6.235714285714285,0.4,0.058105815019803,0.3231186122273195,0.2469705178222301,0,4.0,3.0,4.0,12.0,3.0,3.0
177,Spanish,17,21,17,16,0.125,5.70952380952381,0.325,0.0603916790210541,0.2054962493234039,0.244452673818233,0,4.0,7.0,6.0,8.0,8.0,8.0
178,Spanish,17,21,17,1,0.125,5.256746031746031,0.2333333333333333,0.0632318720741105,0.1272263353289965,0.2439743241623133,0,4.0,10.0,9.0,6.0,11.0,11.0
179,Spanish,17,21,17,14,0.125,4.705158730158731,0.125,0.0676273112513995,0.0733207659836092,0.2417085508757301,0,4.0,13.0,11.0,4.0,14.0,14.0
180,Spanish,17,21,17,11,0.0625,3.688167388167388,0.0,0.0375652324371685,0.0334567162441693,0.2195290731124376,0,13.0,17.0,13.0,13.0,17.0,17.0
181,Spanish,17,25,14,9,0.2307692307692307,6.449999999999999,0.6025641025641025,0.1064616471102748,0.4446712381440631,0.2966821673182566,1,1.0,2.0,1.0,3.0,2.0,2.0
182,Spanish,17,25,14,7,0.0769230769230769,4.516666666666668,0.0,0.0408784928958347,0.2006868803459825,0.2447844776280402,0,9.0,10.0,9.0,13.0,7.0,7.0
183,Spanish,17,25,14,10,0.2307692307692307,6.566666666666667,0.6025641025641025,0.1063063041966379,0.4935858625629626,0.2989486627861167,0,1.0,1.0,1.0,4.0,1.0,1.0
184,Spanish,17,25,14,14,0.0769230769230769,4.566666666666666,0.0,0.0408346087272045,0.2227620272186138,0.2450111258841284,0,9.0,9.0,9.0,14.0,6.0,6.0
185,Spanish,17,25,14,1,0.1538461538461538,5.7,0.4615384615384615,0.0726605516304336,0.2910061954349922,0.2719263826493345,0,5.0,4.0,4.0,8.0,4.0,4.0
186,Spanish,17,25,14,2,0.1538461538461538,5.376190476190477,0.3846153846153846,0.0747799729522104,0.2001221966526052,0.2714192468292431,0,5.0,5.0,5.0,7.0,8.0,8.0
187,Spanish,17,25,14,3,0.2307692307692307,5.3345238095238106,0.2948717948717949,0.1171271960413765,0.1524092395138103,0.2911035188437462,0,1.0,6.0,6.0,1.0,10.0,10.0
188,Spanish,17,25,14,12,0.0769230769230769,3.838492063492063,0.0,0.0438995760770206,0.0687860464498161,0.2442266356689636,0,9.0,12.0,9.0,10.0,12.0,12.0
189,Spanish,17,25,14,5,0.0769230769230769,3.838492063492063,0.0,0.0438995760770206,0.0687860464498161,0.2442266356689636,0,9.0,12.0,9.0,10.0,12.0,12.0
190,Spanish,17,25,14,4,0.2307692307692307,6.283333333333332,0.5,0.1084201774334696,0.4262312965146542,0.2966313112432094,0,1.0,3.0,3.0,2.0,3.0,3.0
191,Spanish,17,25,14,13,0.0769230769230769,4.402380952380952,0.0,0.0414328934694512,0.1923634765853929,0.2447793939996054,0,9.0,11.0,9.0,12.0,9.0,9.0
192,Spanish,17,25,14,11,0.1538461538461538,5.319047619047619,0.282051282051282,0.0761565847607157,0.2584762692822188,0.2714228336784527,0,5.0,7.0,7.0,6.0,5.0,5.0
193,Spanish,17,25,14,6,0.1538461538461538,4.626190476190477,0.1538461538461538,0.0817044416227993,0.1464906724090645,0.2664345318815097,0,5.0,8.0,8.0,5.0,11.0,11.0
194,Spanish,17,25,14,8,0.0769230769230769,3.556746031746032,0.0,0.0454379770055502,0.0661127926968258,0.2417597410814613,0,9.0,14.0,9.0,9.0,14.0,14.0
195,Spanish,17,26,15,10,0.2142857142857142,6.566666666666666,0.5824175824175825,0.0990896067323439,0.3414376470790582,0.2857284651004614,1,2.0,3.0,2.0,2.0,4.0,4.0
196,Spanish,17,26,15,1,0.0714285714285714,4.633333333333334,0.0,0.0380749749816195,0.1515532535989244,0.2359079697123358,0,10.0,10.0,10.0,14.0,10.0,10.0
197,Spanish,17,26,15,3,0.2142857142857142,6.699999999999999,0.6043956043956045,0.0988333731789943,0.41102489774043,0.2861762722251152,0,2.0,2.0,1.0,3.0,2.0,2.0
198,Spanish,17,26,15,7,0.0714285714285714,4.7095238095238106,0.0,0.0380032704961907,0.1824400513887776,0.2359527504517548,0,10.0,9.0,10.0,15.0,9.0,9.0
199,Spanish,17,26,15,13,0.1428571428571428,6.2595238095238095,0.4945054945054945,0.0669568134650079,0.4021335478545417,0.2667304209302408,0,4.0,4.0,3.0,9.0,3.0,3.0
200,Spanish,17,26,15,2,0.2857142857142857,6.8011904761904765,0.4945054945054945,0.1362491423118068,0.4949584684619824,0.3077767992260124,0,1.0,1.0,3.0,1.0,1.0,1.0
201,Spanish,17,26,15,8,0.0714285714285714,4.612301587301587,0.0,0.0389535429688172,0.2196934964657641,0.2381128025028855,0,10.0,11.0,10.0,12.0,6.0,6.0
202,Spanish,17,26,15,14,0.1428571428571428,5.278968253968254,0.1428571428571428,0.0742914170738396,0.2735954054331474,0.2614609220017099,0,4.0,7.0,8.0,5.0,5.0,5.0
203,Spanish,17,26,15,4,0.0714285714285714,3.962301587301587,0.0,0.0415732314962234,0.1214385808897234,0.2334812174841054,0,10.0,14.0,10.0,11.0,12.0,12.0
204,Spanish,17,26,15,6,0.0714285714285714,4.612301587301587,0.0,0.0389535429688172,0.2196934964657641,0.2381128025028855,0,10.0,11.0,10.0,12.0,6.0,6.0
205,Spanish,17,26,15,15,0.1428571428571428,5.766666666666667,0.4395604395604396,0.0675808083386263,0.2066549624605059,0.2618492623419391,0,4.0,5.0,5.0,8.0,8.0,8.0
206,Spanish,17,26,15,5,0.1428571428571428,5.342857142857143,0.3626373626373627,0.0694261905089402,0.1241387773881658,0.2594129615015385,0,4.0,6.0,6.0,7.0,11.0,11.0
207,Spanish,17,26,15,9,0.1428571428571428,4.953571428571428,0.2637362637362637,0.0722440917883868,0.0730181924935239,0.2589291053906828,0,4.0,8.0,7.0,6.0,13.0,13.0
208,Spanish,17,26,15,11,0.1428571428571428,4.44563492063492,0.1428571428571428,0.0770317352590056,0.0403636444344828,0.2565268209265172,0,4.0,13.0,8.0,4.0,14.0,14.0
209,Spanish,17,26,15,12,0.0714285714285714,3.460714285714286,0.0,0.04273825843138,0.0179164836319424,0.2329878127610795,0,10.0,15.0,10.0,10.0,15.0,15.0
210,Spanish,17,27,25,8,0.0833333333333333,7.419047619047621,0.1594202898550724,0.0415820696690818,0.1252318292857005,0.1991118657110843,1,5.0,10.0,9.0,11.0,12.0,12.0
211,Spanish,17,27,25,17,0.0833333333333333,6.414285714285717,0.0833333333333333,0.0450455293865081,0.0592054455895938,0.1968525630708949,0,5.0,16.0,12.0,6.0,19.0,19.0
212,Spanish,17,27,25,12,0.0416666666666666,5.101984126984128,0.0,0.025143956818254,0.0235585327002454,0.1787514897333115,0,17.0,23.0,17.0,18.0,23.0,23.0
213,Spanish,17,27,25,25,0.0833333333333333,8.666666666666668,0.2282608695652174,0.0386788402413873,0.2555168772127517,0.2036039072321296,0,5.0,4.0,6.0,15.0,5.0,5.0
214,Spanish,17,27,25,14,0.125,9.683333333333332,0.4528985507246377,0.056296013223314,0.3378058948783401,0.2223137549584812,0,4.0,3.0,3.0,4.0,3.0,3.0
215,Spanish,17,27,25,13,0.0416666666666666,6.976190476190477,0.0,0.0219501082434099,0.1344180845985433,0.1812975924571239,0,17.0,14.0,17.0,24.0,11.0,11.0
216,Spanish,17,27,25,4,0.1666666666666666,11.066666666666666,0.7536231884057971,0.0706149263228271,0.5169117108945914,0.24626524430848,0,1.0,1.0,1.0,3.0,1.0,1.0
217,Spanish,17,27,25,9,0.0833333333333333,8.526190476190475,0.3442028985507246,0.0391328601108311,0.1976103373706387,0.2049129035391955,0,5.0,7.0,4.0,14.0,8.0,8.0
218,Spanish,17,27,25,18,0.1666666666666666,8.636904761904761,0.3079710144927536,0.0808622900474136,0.1588029890529388,0.2361532163293508,0,1.0,6.0,5.0,1.0,10.0,10.0
219,Spanish,17,27,25,15,0.0416666666666666,6.157539682539684,0.0,0.0231827518674212,0.0631922527720953,0.182681547964803,0,17.0,19.0,17.0,22.0,17.0,17.0
220,Spanish,17,27,25,7,0.0416666666666666,6.157539682539684,0.0,0.0231827518674212,0.0631922527720953,0.182681547964803,0,17.0,19.0,17.0,22.0,17.0,17.0
221,Spanish,17,27,25,19,0.0833333333333333,6.824206349206351,0.0833333333333333,0.0442781599449455,0.0750815593532466,0.2005941099803551,0,5.0,15.0,12.0,8.0,16.0,16.0
222,Spanish,17,27,25,2,0.0416666666666666,5.297619047619048,0.0,0.0248187121523062,0.0298774138222986,0.1791256413749578,0,17.0,22.0,17.0,20.0,22.0,22.0
223,Spanish,17,27,25,22,0.0833333333333333,8.666666666666668,0.2282608695652174,0.0386788402413873,0.2555168772127518,0.2036039072321296,0,5.0,4.0,6.0,15.0,4.0,4.0
224,Spanish,17,27,25,11,0.0833333333333333,7.419047619047619,0.1594202898550724,0.0415820696690818,0.1252318292857005,0.1991118657110843,0,5.0,11.0,9.0,11.0,12.0,12.0
225,Spanish,17,27,25,10,0.0833333333333333,6.414285714285716,0.0833333333333333,0.0450455293865081,0.0592054455895938,0.1968525630708949,0,5.0,17.0,12.0,6.0,19.0,19.0
226,Spanish,17,27,25,16,0.0416666666666666,5.101984126984128,0.0,0.025143956818254,0.0235585327002454,0.1787514897333115,0,17.0,23.0,17.0,18.0,23.0,23.0
227,Spanish,17,27,25,5,0.1666666666666666,10.333333333333334,0.4818840579710145,0.0743009747810867,0.4502187004797479,0.2424692560250492,0,1.0,2.0,2.0,2.0,2.0,2.0
228,Spanish,17,27,25,6,0.0416666666666666,7.192857142857142,0.0,0.0217885923777615,0.1791470331251379,0.1833131367785418,0,17.0,12.0,17.0,25.0,9.0,9.0
229,Spanish,17,27,25,23,0.0833333333333333,8.242857142857142,0.2282608695652174,0.0397245206108336,0.2225479780247348,0.2032204434712173,0,5.0,8.0,6.0,13.0,6.0,6.0
230,Spanish,17,27,25,20,0.0833333333333333,7.139285714285713,0.1594202898550724,0.0422029633857269,0.1090724223825825,0.1990731294238799,0,5.0,13.0,9.0,9.0,14.0,14.0
231,Spanish,17,27,25,24,0.0833333333333333,6.214682539682539,0.0833333333333333,0.0454573513113929,0.0515653209662987,0.1968486522524883,0,5.0,18.0,12.0,5.0,21.0,21.0
232,Spanish,17,27,25,3,0.0416666666666666,4.951984126984128,0.0,0.0253196962569613,0.02051827429098,0.1787510988757542,0,17.0,25.0,17.0,17.0,25.0,25.0
233,Spanish,17,27,25,21,0.0833333333333333,7.859523809523809,0.0833333333333333,0.0420955615748511,0.212847782878165,0.2012320751232656,0,5.0,9.0,12.0,10.0,7.0,7.0
234,Spanish,17,27,25,1,0.0416666666666666,6.0059523809523805,0.0,0.0238909736910327,0.0846943821902743,0.1791894312466428,0,17.0,21.0,17.0,21.0,15.0,15.0
235,Spanish,17,29,15,10,0.1428571428571428,5.316666666666667,0.1428571428571428,0.0746920061361104,0.1514585173896808,0.2559469224439314,1,3.0,9.0,7.0,5.0,10.0,10.0
236,Spanish,17,29,15,14,0.0714285714285714,4.052380952380952,0.0,0.0417445611633148,0.0613926735325366,0.2318159822264624,0,10.0,13.0,10.0,12.0,13.0,13.0
237,Spanish,17,29,15,6,0.1428571428571428,6.4,0.2637362637362637,0.0687295174705065,0.3122608060271769,0.265440498769768,0,3.0,4.0,4.0,8.0,4.0,4.0
238,Spanish,17,29,15,3,0.3571428571428571,8.5,0.7912087912087913,0.1587323719582455,0.6188967255337774,0.3362454552152218,0,1.0,1.0,1.0,1.0,1.0,1.0
239,Spanish,17,29,15,9,0.0714285714285714,5.483333333333333,0.0,0.0369849563071916,0.2508681324946402,0.2398458135616455,0,10.0,7.0,10.0,14.0,5.0,5.0
240,Spanish,17,29,15,12,0.2142857142857142,7.199999999999999,0.4725274725274725,0.0992853632785743,0.3974646367173396,0.2894334112786707,0,2.0,2.0,2.0,2.0,2.0,2.0
241,Spanish,17,29,15,7,0.0714285714285714,4.983333333333333,0.0,0.0381304063584302,0.1611117764174611,0.2351646140409996,0,10.0,11.0,10.0,13.0,8.0,8.0
242,Spanish,17,29,15,15,0.1428571428571428,5.9,0.2637362637362637,0.070326291351978,0.2005420925199123,0.2607115342104403,0,3.0,5.0,4.0,7.0,7.0,7.0
243,Spanish,17,29,15,13,0.1428571428571428,5.042857142857144,0.1428571428571428,0.0757560547502312,0.0972734480486895,0.2554692607149423,0,3.0,10.0,7.0,4.0,11.0,11.0
244,Spanish,17,29,15,2,0.0714285714285714,3.877380952380952,0.0,0.0421958849935477,0.0394303161024512,0.2317682171877807,0,10.0,14.0,10.0,11.0,14.0,14.0
245,Spanish,17,29,15,4,0.0714285714285714,5.483333333333333,0.0,0.0369849563071916,0.2508681324946402,0.2398458135616455,0,10.0,7.0,10.0,14.0,5.0,5.0
246,Spanish,17,29,15,8,0.1428571428571428,6.533333333333333,0.3626373626373627,0.0671042659420133,0.3153681578319782,0.2656769715762197,0,3.0,3.0,3.0,9.0,3.0,3.0
247,Spanish,17,29,15,11,0.1428571428571428,5.65,0.2637362637362637,0.0708678887740943,0.1591207687982146,0.2583116553546486,0,3.0,6.0,4.0,6.0,9.0,9.0
248,Spanish,17,29,15,1,0.1428571428571428,4.90952380952381,0.1428571428571428,0.0761164442539388,0.0771825935211487,0.2552268512510364,0,3.0,12.0,7.0,3.0,12.0,12.0
249,Spanish,17,29,15,5,0.0714285714285714,3.794047619047619,0.0,0.0423490309546309,0.0312866803949095,0.2317439773797316,0,10.0,15.0,10.0,10.0,15.0,15.0
250,Spanish,17,30,37,8,0.1388888888888889,14.5,0.7158730158730159,0.0593639639914945,0.5275306180699888,0.2170303167636124,1,1.0,1.0,1.0,1.0,1.0,1.0
251,Spanish,17,30,37,29,0.0277777777777777,10.095238095238097,0.0,0.0141463143600192,0.1977058854977127,0.1515306143787623,0,23.0,13.0,23.0,37.0,8.0,8.0
252,Spanish,17,30,37,27,0.0555555555555555,10.761904761904765,0.0555555555555555,0.0275417877871523,0.2300127710600982,0.1661751184824618,0,9.0,8.0,17.0,18.0,6.0,6.0
253,Spanish,17,30,37,23,0.0277777777777777,8.289285714285716,0.0,0.015758929542626,0.086203247606573,0.1464451238280772,0,23.0,23.0,23.0,30.0,16.0,16.0
254,Spanish,17,30,37,5,0.0833333333333333,12.876190476190471,0.4936507936507937,0.0369783335728263,0.330774639621949,0.184938799170313,0,5.0,3.0,2.0,8.0,3.0,3.0
255,Spanish,17,30,37,33,0.0277777777777777,9.420238095238092,0.0,0.0145307854522365,0.1239673338044844,0.1483214806992288,0,23.0,18.0,23.0,35.0,12.0,12.0
256,Spanish,17,30,37,36,0.0833333333333333,12.436904761904756,0.4746031746031746,0.0369877111375703,0.2310887966254278,0.1857607677994449,0,5.0,4.0,4.0,7.0,5.0,5.0
257,Spanish,17,30,37,32,0.0833333333333333,10.433730158730151,0.1095238095238095,0.0413373051871532,0.1204450680376218,0.1779277524497586,0,5.0,10.0,12.0,5.0,14.0,14.0
258,Spanish,17,30,37,10,0.0277777777777777,7.913095238095241,0.0,0.0157657415166054,0.0451411472206959,0.1476203965542207,0,23.0,27.0,23.0,28.0,23.0,23.0
259,Spanish,17,30,37,9,0.0277777777777777,7.913095238095241,0.0,0.0157657415166054,0.0451411472206959,0.1476203965542207,0,23.0,27.0,23.0,28.0,23.0,23.0
260,Spanish,17,30,37,12,0.1111111111111111,11.867063492063483,0.346031746031746,0.0505686056617697,0.1653736605828389,0.1964654489896988,0,2.0,5.0,5.0,3.0,10.0,10.0
261,Spanish,17,30,37,34,0.0277777777777777,8.596428571428572,0.0,0.0147992922768364,0.0619803156002474,0.1494741601063159,0,23.0,20.0,23.0,34.0,22.0,22.0
262,Spanish,17,30,37,24,0.0555555555555555,9.513095238095234,0.1079365079365079,0.0275917089550114,0.0740884303014154,0.1655718907097722,0,9.0,14.0,13.0,16.0,20.0,20.0
263,Spanish,17,30,37,15,0.0555555555555555,8.077417027417027,0.0555555555555555,0.0301012649297556,0.032305896010494,0.1609773479169582,0,9.0,25.0,17.0,11.0,28.0,28.0
264,Spanish,17,30,37,22,0.0277777777777777,6.513600288600285,0.0,0.016846470732229,0.012108114701168,0.1459253653836165,0,23.0,34.0,23.0,25.0,35.0,35.0
265,Spanish,17,30,37,7,0.0555555555555555,9.513095238095234,0.1079365079365079,0.0275917089550114,0.0740884303014154,0.1655718907097722,0,9.0,14.0,13.0,16.0,20.0,20.0
266,Spanish,17,30,37,2,0.0555555555555555,8.077417027417027,0.0555555555555555,0.0301012649297556,0.032305896010494,0.1609773479169582,0,9.0,25.0,17.0,11.0,28.0,28.0
267,Spanish,17,30,37,35,0.0277777777777777,6.513600288600285,0.0,0.016846470732229,0.012108114701168,0.1459253653836165,0,23.0,34.0,23.0,25.0,35.0,35.0
268,Spanish,17,30,37,14,0.0555555555555555,11.495238095238095,0.2857142857142857,0.0253913623995814,0.2434705229802759,0.1681206281081929,0,9.0,6.0,6.0,22.0,4.0,4.0
269,Spanish,17,30,37,17,0.0555555555555555,10.2797619047619,0.246031746031746,0.0264580001114078,0.1221122896640153,0.1659002720294247,0,9.0,11.0,8.0,20.0,13.0,13.0
270,Spanish,17,30,37,18,0.1111111111111111,10.199999999999994,0.2111111111111111,0.054651353536755,0.0823574902634311,0.1926060890248919,0,2.0,12.0,9.0,2.0,18.0,18.0
271,Spanish,17,30,37,19,0.0277777777777777,7.550396825396826,0.0,0.0156670631193856,0.0308654420711363,0.149088233843013,0,23.0,30.0,23.0,31.0,30.0,30.0
272,Spanish,17,30,37,26,0.0277777777777777,7.550396825396826,0.0,0.0156670631193856,0.0308654420711363,0.149088233843013,0,23.0,30.0,23.0,31.0,30.0,30.0
273,Spanish,17,30,37,31,0.0555555555555555,8.217063492063494,0.0555555555555555,0.0299224228381678,0.0359090420574423,0.1637080757334164,0,9.0,24.0,17.0,13.0,26.0,26.0
274,Spanish,17,30,37,21,0.0277777777777777,6.549314574314574,0.0,0.0167714896232681,0.0134577519201777,0.1461984371577999,0,23.0,33.0,23.0,27.0,33.0,33.0
275,Spanish,17,30,37,6,0.1111111111111111,13.335714285714287,0.4904761904761904,0.0485350385045229,0.4056243001742691,0.2012630730373723,0,2.0,2.0,3.0,4.0,2.0,2.0
276,Spanish,17,30,37,11,0.0277777777777777,9.51190476190476,0.0,0.014367438791744,0.1520177714843646,0.1499539018308393,0,23.0,16.0,23.0,36.0,11.0,11.0
277,Spanish,17,30,37,16,0.0833333333333333,11.311904761904763,0.2523809523809524,0.0387161773373432,0.2200760359334083,0.1811658215932214,0,5.0,7.0,7.0,6.0,7.0,7.0
278,Spanish,17,30,37,1,0.0277777777777777,8.440079365079363,0.0,0.015023912992736,0.0824787522386954,0.1479441958022451,0,23.0,21.0,23.0,33.0,17.0,17.0
279,Spanish,17,30,37,3,0.0555555555555555,9.490079365079366,0.1571428571428571,0.0272445559767595,0.0991197817262415,0.1641751840995753,0,9.0,17.0,10.0,19.0,15.0,15.0
280,Spanish,17,30,37,30,0.0555555555555555,8.354761904761903,0.1079365079365079,0.0287539027948182,0.0444030730138629,0.1623099274652318,0,9.0,22.0,13.0,14.0,25.0,25.0
281,Spanish,17,30,37,37,0.0555555555555555,7.351659451659454,0.0555555555555555,0.0308738525329145,0.019360229688456,0.1606478641659449,0,9.0,32.0,17.0,9.0,32.0,32.0
282,Spanish,17,30,37,13,0.0277777777777777,6.006457431457433,0.0,0.0171752179576961,0.0072556510779412,0.1458924190636867,0,23.0,37.0,23.0,23.0,37.0,37.0
283,Spanish,17,30,37,28,0.0555555555555555,10.561904761904762,0.1571428571428571,0.0263669434834776,0.1826894236156553,0.1662053947932203,0,9.0,9.0,10.0,21.0,9.0,9.0
284,Spanish,17,30,37,4,0.0555555555555555,9.049603174603174,0.1079365079365079,0.0282347442662013,0.0818405084948937,0.1625150108829265,0,9.0,19.0,13.0,15.0,19.0,19.0
285,Spanish,17,30,37,25,0.0555555555555555,7.846428571428572,0.0555555555555555,0.0305275489617367,0.0356835626379799,0.1606685752699178,0,9.0,29.0,17.0,10.0,27.0,27.0
286,Spanish,17,30,37,20,0.0277777777777777,6.37943722943723,0.0,0.0170285104152099,0.0133732248376899,0.1458944888797024,0,23.0,36.0,23.0,24.0,34.0,34.0
287,Spanish,17,31,29,4,0.1071428571428571,9.41349206349206,0.1402116402116402,0.0522575197973276,0.2872215657076069,0.2041005962830031,0,3.0,4.0,11.0,5.0,3.0,3.0
288,Spanish,17,31,29,1,0.0357142857142857,6.950793650793652,0.0,0.0199784542891359,0.1133559270132234,0.1680351673763791,0,19.0,17.0,19.0,25.0,12.0,12.0
